duplicate_group_id	member_type	member_id	relation_type	evidence_grade	resolution	leakage_group_id	source_project	claim_impact
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603115-815__006::GSE140228_smartseq2::603123-816	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603123-816__006::GSE140228_smartseq2::603131-817	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603131-817__006::GSE140228_smartseq2::603139-818	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603139-818__006::GSE140228_smartseq2::603147-819	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603147-819__006::GSE140228_smartseq2::603155-820	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603155-820__006::GSE140228_smartseq2::603163-821	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603163-821__006::GSE140228_smartseq2::603171-822	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603171-822__006::GSE140228_smartseq2::603179-823	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603179-823__006::GSE140228_smartseq2::603187-824	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::603187-824__006::GSE140228_smartseq2::60319-803	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60319-803__006::GSE140228_smartseq2::60327-804	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60327-804__006::GSE140228_smartseq2::60335-805	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60335-805__006::GSE140228_smartseq2::60343-806	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60343-806__006::GSE140228_smartseq2::60359-808	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60359-808__006::GSE140228_smartseq2::60367-809	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60367-809__006::GSE140228_smartseq2::60375-810	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60375-810__006::GSE140228_smartseq2::60383-811	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60383-811__006::GSE140228_smartseq2::60391-812	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60391-812__006::GSE140228_smartseq2::60399-813	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60399-813__006::GSE140228_smartseq2::60404-801	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60404-801__006::GSE140228_smartseq2::604100-813	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604100-813__006::GSE140228_smartseq2::604108-814	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604108-814__006::GSE140228_smartseq2::604116-815	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604116-815__006::GSE140228_smartseq2::60412-802	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60412-802__006::GSE140228_smartseq2::604132-817	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604132-817__006::GSE140228_smartseq2::604140-818	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604140-818__006::GSE140228_smartseq2::604148-819	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604148-819__006::GSE140228_smartseq2::604156-820	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604156-820__006::GSE140228_smartseq2::604164-821	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604164-821__006::GSE140228_smartseq2::604172-822	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604172-822__006::GSE140228_smartseq2::604180-823	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604180-823__006::GSE140228_smartseq2::604188-824	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::604188-824__006::GSE140228_smartseq2::60420-803	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60420-803__006::GSE140228_smartseq2::60428-804	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60428-804__006::GSE140228_smartseq2::60436-805	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60436-805__006::GSE140228_smartseq2::60444-806	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60444-806__006::GSE140228_smartseq2::60452-807	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60452-807__006::GSE140228_smartseq2::60460-808	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60460-808__006::GSE140228_smartseq2::60468-809	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60468-809__006::GSE140228_smartseq2::60476-810	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60476-810__006::GSE140228_smartseq2::60484-811	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60484-811__006::GSE140228_smartseq2::60492-812	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60492-812__006::GSE140228_smartseq2::60505-801	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	sample_pair	006::GSE140228_smartseq2::60505-801__006::GSE140228_smartseq2::605101-813	same_patient_nested_observations	E3_explicit_master	retain_samples_group_patient	006::GSE140228_smartseq2::patient::GSE140228_smartseq2::unknown	/home/huyudi/006	cannot_count_as_independent_patient_or_cross_split
